datetime,open,high,low,close,volume,open_interest
2026-06-29 14:04:00,966,966,965,966,1527.0,1861616.0
2026-06-29 14:05:00,966,966,965,966,2163.0,1862048.0
2026-06-29 14:06:00,966,967,965,966,4707.0,1862328.0
2026-06-29 14:07:00,966,966,965,966,598.0,1862527.0
2026-06-29 14:08:00,966,966,965,966,1392.0,1863309.0
2026-06-29 14:09:00,966,966,964,965,10319.0,1864628.0
2026-06-29 14:10:00,965,966,964,964,14959.0,1860029.0
2026-06-29 14:11:00,964,966,964,966,4721.0,1860318.0
2026-06-29 14:12:00,966,966,965,966,421.0,1860568.0
2026-06-29 14:13:00,966,967,965,966,5253.0,1860418.0
2026-06-29 14:14:00,966,966,965,965,991.0,1860553.0
2026-06-29 14:15:00,965,966,965,965,2003.0,1860411.0
2026-06-29 14:16:00,965,966,965,965,2264.0,1860543.0
2026-06-29 14:17:00,965,966,965,965,1099.0,1860924.0
2026-06-29 14:18:00,965,967,965,966,4576.0,1860813.0
2026-06-29 14:19:00,966,966,965,966,2052.0,1862376.0
2026-06-29 14:20:00,966,966,965,965,506.0,1862463.0
2026-06-29 14:21:00,965,966,965,966,866.0,1862446.0
2026-06-29 14:22:00,966,967,965,967,3065.0,1861876.0
2026-06-29 14:23:00,967,967,966,967,365.0,1861854.0
2026-06-29 14:24:00,967,967,965,965,2622.0,1861138.0
2026-06-29 14:25:00,965,967,965,966,3214.0,1860675.0
2026-06-29 14:26:00,966,967,966,967,729.0,1860553.0
2026-06-29 14:27:00,967,967,966,967,247.0,1860592.0
2026-06-29 14:28:00,967,968,966,968,5450.0,1859105.0
